City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
653,Novo Oriente,BR,-5.5344,-40.7742,73.89,69,100,5.28,overcast clouds
654,Hearst,CA,49.6835,-83.6665,1.65,97,100,4.76,overcast clouds
655,Nome,US,64.5011,-165.4064,8.67,52,0,12.66,clear sky
656,Eyl,SO,7.9803,49.8164,81.25,53,7,14.58,clear sky
657,Whitehorse,CA,60.7161,-135.0538,12.97,85,100,20.71,light snow
658,Vite,IN,17.2833,74.55,84.99,35,26,7.52,scattered clouds
659,Robertsport,LR,6.7533,-11.3686,75.9,87,5,7.31,clear sky
660,Calama,CL,-22.4667,-68.9333,46.89,61,0,5.75,clear sky
661,Sinjar,IQ,36.3209,41.8754,51.33,56,95,3.13,overcast clouds
662,Kautokeino,NO,69.0125,23.0412,24.78,93,100,23.91,overcast clouds
663,Nokaneng,BW,-19.6667,22.2667,86.5,34,0,7.36,clear sky
664,Tupancireta,BR,-29.0806,-53.8358,59.43,95,33,6.29,scattered clouds
665,Akdepe,TM,42.0551,59.3788,37.49,90,100,4.43,light rain
666,Jaguey Grande,CU,22.5269,-81.1286,67.37,91,99,8.12,light rain
667,Saquena,PE,-4.6667,-73.5167,69.28,97,100,2.37,overcast clouds
668,Aswan,EG,24.0934,32.907,54.7,62,0,4.61,clear sky
669,Kenitra,MA,34.261,-6.5802,43.56,50,76,7.56,broken clouds
670,Stepnyak,KZ,52.8339,70.7803,17.62,79,100,6.44,overcast clouds
671,Mwinilunga,ZM,-11.7358,24.4293,63.45,98,100,1.45,light rain
672,Samarai,PG,-10.6167,150.6667,81.88,79,100,8.68,light rain
673,Palauig,PH,15.435,119.9045,80.26,59,83,4.23,broken clouds
674,Tevaitoa,PF,-16.7833,-151.5,80.82,75,9,14.05,clear sky
675,Mogadishu,SO,2.0371,45.3438,82.27,74,20,17.27,few clouds
676,Braganca,BR,-1.0536,-46.7656,74.95,88,100,2.8,overcast clouds
677,Carutapera,BR,-1.195,-46.02,77.09,85,100,6.98,overcast clouds
678,Half Moon Bay,US,37.4636,-122.4286,57.6,91,100,19.57,mist
679,Derby,GB,52.9228,-1.4766,37.65,88,20,11.5,few clouds
680,Roura,GF,4.7263,-52.3274,75.11,94,75,9.22,broken clouds
681,Betong,TH,5.7743,101.0723,84.02,59,100,3.96,overcast clouds
682,Jilib,SO,0.4883,42.7854,88.99,44,10,10.09,clear sky
683,Weligama,LK,5.9667,80.4167,82.04,73,39,9.24,scattered clouds
684,Strezhevoy,RU,60.7333,77.5889,7.57,96,62,7.65,broken clouds
685,Almunecar,ES,36.7339,-3.6907,60.22,62,67,5.53,broken clouds
686,Gwadar,PK,25.1216,62.3254,74.35,66,23,8.46,few clouds
687,Marquette,US,46.5333,-87.6335,14.77,79,100,8.3,overcast clouds
688,Benicarlo,ES,40.4165,0.4271,53.56,70,2,4.36,clear sky
689,Honiara,SB,-9.4333,159.95,79.23,86,100,2.04,moderate rain
690,Punta Alta,AR,-38.8759,-62.0736,75.54,30,0,20.04,clear sky
691,Hovd,MN,48.0056,91.6419,3.78,77,18,2.93,few clouds
692,Lazaro Cardenas,MX,17.9583,-102.2,71.44,85,0,3.96,clear sky
693,Iquique,CL,-20.2208,-70.1431,68.04,73,17,4.76,few clouds
694,Rusape,ZW,-18.5278,32.1284,72.45,35,0,10.22,clear sky
695,Simao,CN,22.7886,100.9748,70.45,35,6,5.93,clear sky
696,Almaznyy,RU,48.0448,40.045,33.49,98,100,5.14,overcast clouds
697,Linxia,CN,35.6003,103.2064,26.87,32,90,3.62,overcast clouds
698,Dalbandin,PK,28.8947,64.4101,65.98,52,100,10.45,overcast clouds
699,Osakarovka,KZ,50.565,72.5692,17.08,95,81,4.56,broken clouds
700,Saint-Joseph,RE,-21.3667,55.6167,83.1,63,3,12.39,clear sky
701,Ures,MX,29.4333,-110.4,60.33,25,1,2.95,clear sky
702,Necochea,AR,-38.5473,-58.7368,61.65,57,0,13.18,clear sky
703,Pombas,CV,17.1503,-25.0201,67.78,60,88,15.17,overcast clouds
704,Healdsburg,US,38.6105,-122.8692,55.53,87,100,8.05,heavy intensity rain
705,Bafata,GW,12.1667,-14.75,66.81,58,99,3.83,overcast clouds
706,Valleyview,CA,55.0667,-117.2859,1.44,85,91,3.44,overcast clouds
707,Abu Dhabi,AE,24.4667,54.3667,68.02,91,40,8.05,light rain
708,Serebryansk,KZ,49.6925,83.2892,9.88,87,81,6.15,broken clouds
709,Mawlaik,MM,23.6333,94.4167,79.61,36,56,2.95,broken clouds
710,Achacachi,BO,-16.05,-68.6833,40.77,69,100,3.44,overcast clouds
711,Acajutla,SV,13.5928,-89.8275,74.59,60,15,7.81,few clouds
712,Asfi,MA,32.2994,-9.2372,60.8,56,100,10.07,overcast clouds
713,Alexandria,EG,31.2156,29.9553,59.54,59,0,8.23,clear sky
714,Pokosnoye,RU,55.5258,101.0536,6.39,82,100,5.57,overcast clouds
